weekstatus,day_of_week,load_type,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2_,lagging_current_power_factor,leading_current_power_factor,nsm,usage_kwh
Weekday,Friday,Light_Load,4.82,0.0,0.0,49.83,100.0,900,2.77
Weekday,Friday,Light_Load,5.04,0.0,0.0,50.13,100.0,1800,2.92
Weekday,Friday,Light_Load,6.19,0.0,0.0,45.58,100.0,2700,3.17
Weekday,Friday,Light_Load,7.16,0.0,0.0,43.51,100.0,3600,3.46
Weekday,Friday,Light_Load,5.11,0.0,0.0,48.58,100.0,4500,2.84
Weekday,Friday,Light_Load,5.11,0.0,0.0,48.19,100.0,5400,2.81
Weekday,Friday,Light_Load,5.04,0.0,0.0,48.7,100.0,6300,2.81
Weekday,Friday,Light_Load,5.08,0.0,0.0,49.83,100.0,7200,2.92
Weekday,Friday,Light_Load,5.29,0.0,0.0,47.82,100.0,8100,2.88
Weekday,Friday,Light_Load,5.36,0.0,0.0,47.33,100.0,9000,2.88
Weekday,Friday,Light_Load,5.0,0.0,0.0,48.99,100.0,9900,2.81
Weekday,Friday,Light_Load,5.18,0.0,0.0,48.07,100.0,10800,2.84
Weekday,Friday,Light_Load,5.04,0.0,0.0,49.09,100.0,11700,2.84
Weekday,Friday,Light_Load,5.0,0.0,0.0,49.39,100.0,12600,2.84
Weekday,Friday,Light_Load,5.11,0.0,0.0,48.58,100.0,13500,2.84
Weekday,Friday,Light_Load,5.33,0.0,0.0,48.42,100.0,14400,2.95
Weekday,Friday,Light_Load,5.98,0.0,0.0,49.21,100.0,15300,3.38
Weekday,Friday,Light_Load,5.47,0.0,0.0,49.31,100.0,16200,3.1
Weekday,Friday,Light_Load,5.15,0.0,0.0,48.29,100.0,17100,2.84
Weekday,Friday,Light_Load,5.04,0.0,0.0,50.13,100.0,18000,2.92
Weekday,Friday,Light_Load,5.04,0.0,0.0,48.7,100.0,18900,2.81
Weekday,Friday,Light_Load,4.93,0.0,0.0,48.98,100.0,19800,2.77
Weekday,Friday,Light_Load,4.97,0.0,0.0,48.28,100.0,20700,2.74
Weekday,Friday,Light_Load,5.18,0.0,0.0,48.59,100.0,21600,2.88
Weekday,Friday,Light_Load,6.77,0.0,0.0,44.67,100.0,22500,3.38
Weekday,Friday,Light_Load,5.33,0.0,0.0,48.42,100.0,23400,2.95
Weekday,Friday,Light_Load,5.04,0.0,0.0,48.7,100.0,24300,2.81
Weekday,Friday,Light_Load,4.79,0.0,0.0,49.65,100.0,25200,2.74
Weekday,Friday,Light_Load,4.75,0.0,0.0,49.42,100.0,26100,2.7
Weekday,Friday,Light_Load,4.68,0.0,0.0,53.84,100.0,27000,2.99
Weekday,Friday,Light_Load,4.82,0.0,0.0,57.07,100.0,27900,3.35
Weekday,Friday,Light_Load,14.15,0.0,0.01,71.16,100.0,28800,14.33
Weekday,Friday,Light_Load,33.44,0.0,0.02,72.44,100.0,29700,35.14
Weekday,Friday,Light_Load,40.1,0.0,0.02,71.58,100.0,30600,41.11
Weekday,Friday,Light_Load,39.49,0.0,0.02,78.65,100.0,31500,50.29
Weekday,Friday,Light_Load,34.52,0.0,0.03,85.09,100.0,32400,55.91
Weekday,Friday,Medium_Load,35.1,0.0,0.03,86.25,100.0,33300,59.83
Weekday,Friday,Medium_Load,19.87,0.0,0.02,91.67,100.0,34200,45.58
Weekday,Friday,Medium_Load,10.48,0.0,0.02,96.63,100.0,35100,39.31
Weekday,Friday,Medium_Load,16.67,0.0,0.02,94.36,100.0,36000,47.52
Weekday,Friday,Maximum_Load,29.02,0.0,0.03,88.41,100.0,36900,54.9
Weekday,Friday,Maximum_Load,12.42,0.0,0.02,95.21,100.0,37800,38.66
Weekday,Friday,Maximum_Load,11.63,0.0,0.02,95.9,100.0,38700,39.35
Weekday,Friday,Maximum_Load,4.82,0.58,0.02,99.02,99.99,39600,34.09
Weekday,Friday,Maximum_Load,0.72,1.51,0.01,99.97,99.88,40500,30.24
Weekday,Friday,Maximum_Load,2.09,0.94,0.01,99.78,99.95,41400,31.25
Weekday,Friday,Maximum_Load,2.56,1.12,0.01,99.65,99.93,42300,30.38
Weekday,Friday,Maximum_Load,7.96,0.83,0.01,96.62,99.96,43200,29.84
Weekday,Friday,Medium_Load,0.0,15.88,0.0,100.0,41.48,44100,7.24
Weekday,Friday,Medium_Load,0.0,15.37,0.0,100.0,37.72,45000,6.26
Weekday,Friday,Medium_Load,0.0,14.72,0.0,100.0,30.06,45900,4.64
Weekday,Friday,Medium_Load,0.0,11.88,0.0,100.0,33.4,46800,4.21
Weekday,Friday,Maximum_Load,0.65,8.1,0.01,99.94,91.34,47700,18.18
Weekday,Friday,Maximum_Load,2.41,1.44,0.01,99.63,99.87,48600,28.08
Weekday,Friday,Maximum_Load,4.25,0.72,0.01,99.0,99.97,49500,29.77
Weekday,Friday,Maximum_Load,1.4,1.84,0.01,99.87,99.78,50400,27.86
Weekday,Friday,Maximum_Load,0.76,2.09,0.01,99.96,99.7,51300,27.07
Weekday,Friday,Maximum_Load,0.61,3.53,0.01,99.97,99.01,52200,24.95
Weekday,Friday,Maximum_Load,0.0,15.08,0.0,100.0,49.54,53100,8.6
Weekday,Friday,Maximum_Load,0.0,15.23,0.0,100.0,49.34,54000,8.64
Weekday,Friday,Maximum_Load,0.0,15.08,0.0,100.0,49.41,54900,8.57
Weekday,Friday,Maximum_Load,0.0,15.95,0.0,100.0,43.34,55800,7.67
Weekday,Friday,Maximum_Load,0.0,16.34,0.0,100.0,37.06,56700,6.52
Weekday,Friday,Maximum_Load,0.0,17.68,0.0,100.0,27.62,57600,5.08
Weekday,Friday,Maximum_Load,0.0,18.54,0.0,100.0,17.58,58500,3.31
Weekday,Friday,Maximum_Load,0.0,18.54,0.0,100.0,17.58,59400,3.31
Weekday,Friday,Maximum_Load,0.0,18.47,0.0,100.0,17.85,60300,3.35
Weekday,Friday,Maximum_Load,0.0,18.32,0.0,100.0,18.14,61200,3.38
Weekday,Friday,Medium_Load,0.0,18.18,0.0,100.0,18.12,62100,3.35
Weekday,Friday,Medium_Load,0.0,18.29,0.0,100.0,18.38,63000,3.42
Weekday,Friday,Medium_Load,0.0,18.79,0.0,100.0,17.35,63900,3.31
Weekday,Friday,Medium_Load,0.0,12.92,0.0,100.0,24.32,64800,3.24
Weekday,Friday,Medium_Load,0.0,7.34,0.0,100.0,40.8,65700,3.28
Weekday,Friday,Medium_Load,0.0,10.55,0.0,100.0,29.94,66600,3.31
Weekday,Friday,Medium_Load,0.0,18.18,0.0,100.0,21.08,67500,3.92
Weekday,Friday,Medium_Load,0.0,17.86,0.0,100.0,23.87,68400,4.39
Weekday,Friday,Medium_Load,0.0,11.99,0.0,100.0,21.97,69300,2.7
Weekday,Friday,Medium_Load,0.0,11.92,0.0,100.0,22.4,70200,2.74
Weekday,Friday,Medium_Load,0.0,11.92,0.0,100.0,22.64,71100,2.77
Weekday,Friday,Medium_Load,0.0,11.88,0.0,100.0,22.16,72000,2.7
Weekday,Friday,Medium_Load,0.0,11.92,0.0,100.0,22.64,72900,2.77
Weekday,Friday,Medium_Load,0.0,11.99,0.0,100.0,22.28,73800,2.74
Weekday,Friday,Medium_Load,0.0,11.99,0.0,100.0,22.28,74700,2.74
Weekday,Friday,Medium_Load,0.0,12.02,0.0,100.0,21.92,75600,2.7
Weekday,Friday,Medium_Load,0.0,12.2,0.0,100.0,21.3,76500,2.66
Weekday,Friday,Medium_Load,0.0,12.17,0.0,100.0,21.66,77400,2.7
Weekday,Friday,Medium_Load,0.0,12.17,0.0,100.0,22.19,78300,2.77
Weekday,Friday,Medium_Load,0.0,11.56,0.0,100.0,22.42,79200,2.66
Weekday,Friday,Medium_Load,4.21,0.11,0.0,51.36,99.9,80100,2.52
Weekday,Friday,Medium_Load,4.57,0.0,0.0,49.31,100.0,81000,2.59
Weekday,Friday,Medium_Load,4.61,0.0,0.0,47.97,100.0,81900,2.52
Weekday,Friday,Medium_Load,6.3,0.0,0.0,44.95,100.0,82800,3.17
Weekday,Friday,Light_Load,5.11,0.0,0.0,49.1,100.0,83700,2.88
Weekday,Friday,Light_Load,5.65,0.0,0.0,49.28,100.0,84600,3.2
Weekday,Friday,Light_Load,4.07,0.0,0.0,52.64,100.0,85500,2.52
Weekday,Friday,Light_Load,4.21,0.0,0.0,50.76,100.0,0,2.48
Weekend,Saturday,Light_Load,4.1,0.0,0.0,52.36,100.0,900,2.52
Weekend,Saturday,Light_Load,4.36,0.0,0.0,50.63,100.0,1800,2.56
Weekend,Saturday,Light_Load,4.5,0.0,0.0,49.88,100.0,2700,2.59
Weekend,Saturday,Light_Load,4.46,0.0,0.0,49.78,100.0,3600,2.56
Weekend,Saturday,Light_Load,4.5,0.0,0.0,48.86,100.0,4500,2.52
Weekend,Saturday,Light_Load,4.39,0.0,0.0,50.37,100.0,5400,2.56
Weekend,Saturday,Light_Load,4.32,0.0,0.0,50.39,100.0,6300,2.52
Weekend,Saturday,Light_Load,4.54,0.0,0.0,49.12,100.0,7200,2.56
Weekend,Saturday,Light_Load,4.43,0.0,0.0,51.05,100.0,8100,2.63
Weekend,Saturday,Light_Load,5.87,0.0,0.0,45.75,100.0,9000,3.02
Weekend,Saturday,Light_Load,5.58,0.0,0.0,45.36,100.0,9900,2.84
Weekend,Saturday,Light_Load,4.54,0.0,0.0,49.12,100.0,10800,2.56
Weekend,Saturday,Light_Load,4.5,0.0,0.0,49.45,100.0,11700,2.56
Weekend,Saturday,Light_Load,4.64,0.0,0.0,48.31,100.0,12600,2.56
Weekend,Saturday,Light_Load,5.83,0.0,0.0,46.0,100.0,13500,3.02
Weekend,Saturday,Light_Load,5.98,0.0,0.0,45.55,100.0,14400,3.06
Weekend,Saturday,Light_Load,4.86,0.0,0.0,48.01,100.0,15300,2.66
Weekend,Saturday,Light_Load,4.75,0.0,0.0,47.44,100.0,16200,2.56
Weekend,Saturday,Light_Load,4.9,0.0,0.0,46.73,100.0,17100,2.59
Weekend,Saturday,Light_Load,4.93,0.0,0.0,46.51,100.0,18000,2.59
Weekend,Saturday,Light_Load,4.86,0.0,0.0,48.01,100.0,18900,2.66
Weekend,Saturday,Light_Load,4.75,0.0,0.0,47.87,100.0,19800,2.59
Weekend,Saturday,Light_Load,4.9,0.0,0.0,45.73,100.0,20700,2.52
Weekend,Saturday,Light_Load,4.79,0.0,0.0,46.56,100.0,21600,2.52
Weekend,Saturday,Light_Load,6.66,0.0,0.0,42.98,100.0,22500,3.17
Weekend,Saturday,Light_Load,6.59,0.0,0.0,42.57,100.0,23400,3.1
Weekend,Saturday,Light_Load,4.97,0.0,0.0,46.21,100.0,24300,2.59
Weekend,Saturday,Light_Load,4.82,0.0,0.0,46.91,100.0,25200,2.56
Weekend,Saturday,Light_Load,4.68,0.0,0.0,46.82,100.0,26100,2.48
Weekend,Saturday,Light_Load,4.54,0.0,0.0,48.53,100.0,27000,2.52
Weekend,Saturday,Light_Load,4.75,0.0,0.0,46.87,100.0,27900,2.52
Weekend,Saturday,Light_Load,4.64,0.0,0.0,47.73,100.0,28800,2.52
Weekend,Saturday,Light_Load,5.69,0.0,0.0,46.03,100.0,29700,2.95
Weekend,Saturday,Light_Load,6.62,0.0,0.0,44.4,100.0,30600,3.28
Weekend,Saturday,Light_Load,3.17,1.69,0.0,72.22,89.06,31500,3.31
Weekend,Saturday,Light_Load,0.0,10.04,0.0,100.0,34.91,32400,3.74
Weekend,Saturday,Light_Load,0.0,10.8,0.0,100.0,26.68,33300,2.99
Weekend,Saturday,Light_Load,0.0,10.73,0.0,100.0,26.26,34200,2.92
Weekend,Saturday,Light_Load,0.0,10.84,0.0,100.0,26.59,35100,2.99
Weekend,Saturday,Light_Load,0.0,10.66,0.0,100.0,26.42,36000,2.92
Weekend,Saturday,Light_Load,0.0,9.4,0.0,100.0,39.16,36900,4.0
Weekend,Saturday,Light_Load,0.0,10.19,0.0,100.0,30.3,37800,3.24
Weekend,Saturday,Light_Load,0.0,10.66,0.0,100.0,26.42,38700,2.92
Weekend,Saturday,Light_Load,0.0,10.84,0.0,100.0,26.26,39600,2.95
Weekend,Saturday,Light_Load,0.0,10.51,0.0,100.0,29.79,40500,3.28
Weekend,Saturday,Light_Load,0.04,9.94,0.0,99.99,35.54,41400,3.78
Weekend,Saturday,Light_Load,0.0,9.94,0.0,100.0,28.81,42300,2.99
Weekend,Saturday,Light_Load,0.0,6.37,0.0,100.0,46.55,43200,3.35
Weekend,Saturday,Light_Load,0.0,11.45,0.0,100.0,24.71,44100,2.92
Weekend,Saturday,Light_Load,0.0,11.27,0.0,100.0,24.19,45000,2.81
Weekend,Saturday,Light_Load,0.0,11.3,0.0,100.0,24.7,45900,2.88
Weekend,Saturday,Light_Load,0.0,11.41,0.0,100.0,25.03,46800,2.95
Weekend,Saturday,Light_Load,0.0,11.09,0.0,100.0,24.56,47700,2.81
Weekend,Saturday,Light_Load,0.0,10.94,0.0,100.0,24.88,48600,2.81
Weekend,Saturday,Light_Load,0.0,13.32,0.0,100.0,23.15,49500,3.17
Weekend,Saturday,Light_Load,0.0,14.47,0.0,100.0,29.7,50400,4.5
Weekend,Saturday,Light_Load,0.0,10.73,0.0,100.0,26.84,51300,2.99
Weekend,Saturday,Light_Load,0.0,10.8,0.0,100.0,26.1,52200,2.92
Weekend,Saturday,Light_Load,0.0,10.87,0.0,100.0,25.03,53100,2.81
Weekend,Saturday,Light_Load,0.0,10.91,0.0,100.0,24.61,54000,2.77
Weekend,Saturday,Light_Load,0.0,10.84,0.0,100.0,25.34,54900,2.84
Weekend,Saturday,Light_Load,0.0,13.64,0.0,100.0,22.37,55800,3.13
Weekend,Saturday,Light_Load,0.0,16.52,0.0,100.0,20.04,56700,3.38
Weekend,Saturday,Light_Load,0.0,13.14,0.0,100.0,22.68,57600,3.06
Weekend,Saturday,Light_Load,0.0,10.73,0.0,100.0,25.0,58500,2.77
Weekend,Saturday,Light_Load,0.0,10.84,0.0,100.0,25.34,59400,2.84
Weekend,Saturday,Light_Load,0.0,10.8,0.0,100.0,25.77,60300,2.88
Weekend,Saturday,Light_Load,0.0,10.84,0.0,100.0,24.76,61200,2.77
Weekend,Saturday,Light_Load,0.0,10.84,0.0,100.0,24.76,62100,2.77
Weekend,Saturday,Light_Load,0.0,10.73,0.0,100.0,25.33,63000,2.81
Weekend,Saturday,Light_Load,0.0,10.66,0.0,100.0,25.49,63900,2.81
Weekend,Saturday,Light_Load,0.0,6.73,0.0,100.0,38.53,64800,2.81
Weekend,Saturday,Light_Load,0.0,3.2,0.0,100.0,65.45,65700,2.77
Weekend,Saturday,Light_Load,0.0,6.8,0.0,100.0,39.46,66600,2.92
Weekend,Saturday,Light_Load,0.0,16.56,0.0,100.0,21.02,67500,3.56
Weekend,Saturday,Light_Load,0.0,12.64,0.0,100.0,23.53,68400,3.06
Weekend,Saturday,Light_Load,0.0,10.69,0.0,100.0,26.01,69300,2.88
Weekend,Saturday,Light_Load,0.0,10.69,0.0,100.0,25.68,70200,2.84
Weekend,Saturday,Light_Load,0.0,10.58,0.0,100.0,26.86,71100,2.95
Weekend,Saturday,Light_Load,0.0,13.64,0.0,100.0,24.05,72000,3.38
Weekend,Saturday,Light_Load,0.0,12.96,0.0,100.0,23.48,72900,3.13
Weekend,Saturday,Light_Load,0.0,10.58,0.0,100.0,26.27,73800,2.88
Weekend,Saturday,Light_Load,0.0,10.58,0.0,100.0,26.86,74700,2.95
Weekend,Saturday,Light_Load,0.0,10.55,0.0,100.0,26.67,75600,2.92
Weekend,Saturday,Light_Load,0.0,10.55,0.0,100.0,26.67,76500,2.92
Weekend,Saturday,Light_Load,0.0,10.51,0.0,100.0,26.43,77400,2.88
Weekend,Saturday,Light_Load,0.0,10.58,0.0,100.0,26.27,78300,2.88
Weekend,Saturday,Light_Load,0.04,9.94,0.0,99.99,27.47,79200,2.84
Weekend,Saturday,Light_Load,6.3,0.07,0.0,38.9,99.97,80100,2.66
Weekend,Saturday,Light_Load,6.52,0.0,0.0,38.26,100.0,81000,2.7
Weekend,Saturday,Light_Load,6.52,0.0,0.0,39.1,100.0,81900,2.77
Weekend,Saturday,Light_Load,6.77,0.0,0.0,37.87,100.0,82800,2.77
Weekend,Saturday,Light_Load,6.73,0.0,0.0,40.15,100.0,83700,2.95
Weekend,Saturday,Light_Load,6.12,0.0,0.0,43.42,100.0,84600,2.95
Weekend,Saturday,Light_Load,5.69,0.0,0.0,44.66,100.0,85500,2.84
Weekend,Saturday,Light_Load,6.01,0.0,0.0,43.7,100.0,0,2.92
Weekend,Sunday,Light_Load,4.9,0.0,0.0,46.31,100.0,900,2.56
Weekend,Sunday,Light_Load,5.04,0.0,0.0,44.72,100.0,1800,2.52
Weekend,Sunday,Light_Load,5.08,0.0,0.0,45.0,100.0,2700,2.56
Weekend,Sunday,Light_Load,5.11,0.0,0.0,44.23,100.0,3600,2.52
Weekend,Sunday,Light_Load,5.08,0.0,0.0,45.0,100.0,4500,2.56
Weekend,Sunday,Light_Load,5.26,0.0,0.0,45.13,100.0,5400,2.66
Weekend,Sunday,Light_Load,5.22,0.0,0.0,44.03,100.0,6300,2.56
Weekend,Sunday,Light_Load,5.22,0.0,0.0,43.47,100.0,7200,2.52
Weekend,Sunday,Light_Load,5.15,0.0,0.0,44.51,100.0,8100,2.56
Weekend,Sunday,Light_Load,4.9,0.0,0.0,45.16,100.0,9000,2.48
Weekend,Sunday,Light_Load,6.16,0.0,0.0,41.87,100.0,9900,2.84
Weekend,Sunday,Light_Load,6.91,0.0,0.0,41.7,100.0,10800,3.17
Weekend,Sunday,Light_Load,5.11,0.0,0.0,44.23,100.0,11700,2.52
Weekend,Sunday,Light_Load,5.15,0.0,0.0,44.93,100.0,12600,2.59
Weekend,Sunday,Light_Load,5.98,0.0,0.0,42.53,100.0,13500,2.81
Weekend,Sunday,Light_Load,6.88,0.0,0.0,41.41,100.0,14400,3.13
Weekend,Sunday,Light_Load,5.11,0.0,0.0,44.79,100.0,15300,2.56
Weekend,Sunday,Light_Load,5.08,0.0,0.0,45.98,100.0,16200,2.63
Weekend,Sunday,Light_Load,5.04,0.0,0.0,44.72,100.0,17100,2.52
Weekend,Sunday,Light_Load,5.04,0.0,0.0,44.72,100.0,18000,2.52
Weekend,Sunday,Light_Load,5.11,0.0,0.0,44.79,100.0,18900,2.56
Weekend,Sunday,Light_Load,5.08,0.0,0.0,45.42,100.0,19800,2.59
Weekend,Sunday,Light_Load,5.08,0.0,0.0,44.44,100.0,20700,2.52
Weekend,Sunday,Light_Load,5.04,0.0,0.0,45.29,100.0,21600,2.56
Weekend,Sunday,Light_Load,5.11,0.0,0.0,44.23,100.0,22500,2.52
Weekend,Sunday,Light_Load,5.08,0.0,0.0,44.44,100.0,23400,2.52
Weekend,Sunday,Light_Load,5.04,0.0,0.0,44.15,100.0,24300,2.48
Weekend,Sunday,Light_Load,5.94,0.0,0.0,43.63,100.0,25200,2.88
Weekend,Sunday,Light_Load,6.19,0.0,0.0,43.02,100.0,26100,2.95
Weekend,Sunday,Light_Load,4.9,0.0,0.0,45.73,100.0,27000,2.52
Weekend,Sunday,Light_Load,5.0,0.0,0.0,44.43,100.0,27900,2.48
Weekend,Sunday,Light_Load,7.09,0.0,0.0,40.39,100.0,28800,3.13
Weekend,Sunday,Light_Load,6.3,0.0,0.0,41.1,100.0,29700,2.84
Weekend,Sunday,Light_Load,5.22,0.0,0.0,42.91,100.0,30600,2.48
Weekend,Sunday,Light_Load,2.3,2.12,0.0,74.39,77.02,31500,2.56
Weekend,Sunday,Light_Load,0.0,11.56,0.0,100.0,23.62,32400,2.81
Weekend,Sunday,Light_Load,0.0,11.38,0.0,100.0,23.08,33300,2.7
Weekend,Sunday,Light_Load,0.0,11.34,0.0,100.0,23.16,34200,2.7
Weekend,Sunday,Light_Load,0.0,11.34,0.0,100.0,23.16,35100,2.7
Weekend,Sunday,Light_Load,0.0,11.34,0.0,100.0,23.16,36000,2.7
Weekend,Sunday,Light_Load,0.0,11.23,0.0,100.0,23.7,36900,2.74
Weekend,Sunday,Light_Load,0.0,11.27,0.0,100.0,23.3,37800,2.7
Weekend,Sunday,Light_Load,0.0,11.23,0.0,100.0,23.95,38700,2.77
Weekend,Sunday,Light_Load,0.0,11.27,0.0,100.0,23.87,39600,2.77
Weekend,Sunday,Light_Load,0.0,11.3,0.0,100.0,23.24,40500,2.7
Weekend,Sunday,Light_Load,0.0,11.23,0.0,100.0,23.95,41400,2.77
Weekend,Sunday,Light_Load,0.0,9.9,0.0,100.0,26.67,42300,2.74
Weekend,Sunday,Light_Load,0.0,7.13,0.0,100.0,37.0,43200,2.84
Weekend,Sunday,Light_Load,0.0,16.45,0.0,100.0,19.96,44100,3.35
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,24.94,45000,2.81
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,24.94,45900,2.81
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,24.94,46800,2.81
Weekend,Sunday,Light_Load,0.0,10.98,0.0,100.0,24.46,47700,2.77
Weekend,Sunday,Light_Load,0.0,13.0,0.0,100.0,22.41,48600,2.99
Weekend,Sunday,Light_Load,0.0,15.41,0.0,100.0,21.24,49500,3.35
Weekend,Sunday,Light_Load,0.0,10.8,0.0,100.0,25.18,50400,2.81
Weekend,Sunday,Light_Load,0.0,10.87,0.0,100.0,25.61,51300,2.88
Weekend,Sunday,Light_Load,0.0,10.84,0.0,100.0,24.76,52200,2.77
Weekend,Sunday,Light_Load,0.0,10.8,0.0,100.0,25.18,53100,2.81
Weekend,Sunday,Light_Load,0.0,10.87,0.0,100.0,25.03,54000,2.81
Weekend,Sunday,Light_Load,0.0,10.84,0.0,100.0,25.09,54900,2.81
Weekend,Sunday,Light_Load,0.0,10.84,0.0,100.0,24.76,55800,2.77
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,24.94,56700,2.81
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,25.19,57600,2.84
Weekend,Sunday,Light_Load,0.0,10.76,0.0,100.0,25.52,58500,2.84
Weekend,Sunday,Light_Load,0.0,13.43,0.0,100.0,22.49,59400,3.1
Weekend,Sunday,Light_Load,0.0,14.76,0.0,100.0,21.19,60300,3.2
Weekend,Sunday,Light_Load,0.0,10.94,0.0,100.0,24.88,61200,2.81
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,24.61,62100,2.77
Weekend,Sunday,Light_Load,0.0,10.91,0.0,100.0,24.94,63000,2.81
Weekend,Sunday,Light_Load,0.0,10.98,0.0,100.0,24.79,63900,2.81
Weekend,Sunday,Light_Load,0.0,7.2,0.0,100.0,36.36,64800,2.81
Weekend,Sunday,Light_Load,0.0,4.39,0.0,100.0,58.54,65700,3.17
Weekend,Sunday,Light_Load,0.0,6.98,0.0,100.0,40.92,66600,3.13
Weekend,Sunday,Light_Load,0.0,11.2,0.0,100.0,24.34,67500,2.81
Weekend,Sunday,Light_Load,0.0,11.2,0.0,100.0,24.34,68400,2.81
Weekend,Sunday,Light_Load,0.0,11.2,0.0,100.0,24.34,69300,2.81
Weekend,Sunday,Light_Load,0.0,11.09,0.0,100.0,25.14,70200,2.88
Weekend,Sunday,Light_Load,0.0,11.2,0.0,100.0,24.34,71100,2.81
Weekend,Sunday,Light_Load,0.0,15.34,0.0,100.0,20.67,72000,3.24
Weekend,Sunday,Light_Load,0.0,13.28,0.0,100.0,22.17,72900,3.02
Weekend,Sunday,Light_Load,0.0,11.2,0.0,100.0,24.34,73800,2.81
Weekend,Sunday,Light_Load,0.0,11.12,0.0,100.0,24.75,74700,2.84
Weekend,Sunday,Light_Load,0.0,11.16,0.0,100.0,24.42,75600,2.81
Weekend,Sunday,Light_Load,0.0,11.09,0.0,100.0,25.46,76500,2.92
Weekend,Sunday,Light_Load,0.0,11.16,0.0,100.0,24.42,77400,2.81
Weekend,Sunday,Light_Load,0.0,11.12,0.0,100.0,25.07,78300,2.88
Weekend,Sunday,Light_Load,0.04,10.69,0.0,99.99,25.42,79200,2.81
Weekend,Sunday,Light_Load,5.36,0.11,0.0,44.05,99.91,80100,2.63
Weekend,Sunday,Light_Load,5.76,0.0,0.0,41.53,100.0,81000,2.63
Weekend,Sunday,Light_Load,5.76,0.0,0.0,41.93,100.0,81900,2.66
Weekend,Sunday,Light_Load,5.65,0.0,0.0,43.12,100.0,82800,2.7
Weekend,Sunday,Light_Load,6.73,0.0,0.0,47.17,100.0,83700,3.6
Weekend,Sunday,Light_Load,7.06,0.0,0.0,49.3,100.0,84600,4.0
Weekend,Sunday,Light_Load,5.33,0.0,0.0,44.25,100.0,85500,2.63
Weekend,Sunday,Light_Load,5.58,0.0,0.0,43.03,100.0,0,2.66
Weekday,Monday,Light_Load,5.62,0.0,0.0,41.85,100.0,900,2.59
Weekday,Monday,Light_Load,5.72,0.0,0.0,41.77,100.0,1800,2.63
Weekday,Monday,Light_Load,5.72,0.0,0.0,43.2,100.0,2700,2.74
Weekday,Monday,Light_Load,5.65,0.0,0.0,42.2,100.0,3600,2.63
Weekday,Monday,Light_Load,5.44,0.0,0.0,42.99,100.0,4500,2.59
Weekday,Monday,Light_Load,5.47,0.0,0.0,43.33,100.0,5400,2.63
Weekday,Monday,Light_Load,5.54,0.0,0.0,42.89,100.0,6300,2.63
Weekday,Monday,Light_Load,5.54,0.0,0.0,43.28,100.0,7200,2.66
Weekday,Monday,Light_Load,5.62,0.0,0.0,42.78,100.0,8100,2.66
Weekday,Monday,Light_Load,5.65,0.0,0.0,42.6,100.0,9000,2.66
Weekday,Monday,Light_Load,5.69,0.0,0.0,41.96,100.0,9900,2.63
Weekday,Monday,Light_Load,5.8,0.0,0.0,41.3,100.0,10800,2.63
Weekday,Monday,Light_Load,5.83,0.0,0.0,45.15,100.0,11700,2.95
Weekday,Monday,Light_Load,5.72,0.0,0.0,46.69,100.0,12600,3.02
Weekday,Monday,Light_Load,5.87,0.0,0.0,40.89,100.0,13500,2.63
Weekday,Monday,Light_Load,6.55,0.0,0.0,43.56,100.0,14400,3.17
Weekday,Monday,Light_Load,6.7,0.0,0.0,43.54,100.0,15300,3.24
Weekday,Monday,Light_Load,5.9,0.0,0.0,42.12,100.0,16200,2.74
Weekday,Monday,Light_Load,5.83,0.0,0.0,41.51,100.0,17100,2.66
Weekday,Monday,Light_Load,5.83,0.0,0.0,41.12,100.0,18000,2.63
Weekday,Monday,Light_Load,5.76,0.0,0.0,41.93,100.0,18900,2.66
Weekday,Monday,Light_Load,5.8,0.0,0.0,41.3,100.0,19800,2.63
Weekday,Monday,Light_Load,5.87,0.0,0.0,41.79,100.0,20700,2.7
Weekday,Monday,Light_Load,5.9,0.0,0.0,40.71,100.0,21600,2.63
Weekday,Monday,Light_Load,5.94,0.0,0.0,39.97,100.0,22500,2.59
Weekday,Monday,Light_Load,6.37,0.0,0.0,43.76,100.0,23400,3.1
Weekday,Monday,Light_Load,5.94,0.0,0.0,44.12,100.0,24300,2.92
Weekday,Monday,Light_Load,5.76,0.0,0.0,40.61,100.0,25200,2.56
Weekday,Monday,Light_Load,5.69,0.0,0.0,42.35,100.0,26100,2.66
Weekday,Monday,Light_Load,5.65,0.0,0.0,41.67,100.0,27000,2.59
Weekday,Monday,Light_Load,5.83,0.0,0.0,40.21,100.0,27900,2.56
Weekday,Monday,Light_Load,5.98,0.0,0.0,40.26,100.0,28800,2.63
Weekday,Monday,Light_Load,6.05,0.0,0.0,39.36,100.0,29700,2.59
Weekday,Monday,Light_Load,6.05,0.0,0.0,39.36,100.0,30600,2.59
Weekday,Monday,Light_Load,2.88,1.91,0.0,68.93,82.04,31500,2.74
Weekday,Monday,Light_Load,0.0,10.87,0.0,100.0,25.03,32400,2.81
